Date,Close,High,Low,Open,Volume,is_outlier
2017-01-03,67.56045532226562,67.97094434521136,66.59231860436053,67.6456459171267,20550700,False
2017-01-04,67.68506622314453,67.89533822747012,67.2878791686035,67.72400240230601,15266600,False
2017-01-05,67.06202697753906,67.84082185040168,66.4000525239525,67.60718101184956,14300800,False
2017-01-06,67.0698013305664,67.45919867840398,66.9296180476756,67.28007328403662,12893300,False
2017-01-09,67.11653900146484,67.57602510128538,66.60253155922523,66.7660837030164,12806600,False
2017-01-10,67.31126403808594,67.67729870374909,66.75832020292461,67.03089731297099,13989000,False
2017-01-11,67.81745910644531,67.81745910644531,66.90627052917581,67.3112412496067,14713100,False
2017-01-12,67.16325378417969,67.96541138071152,66.99191799817636,67.56823035868426,21337400,False
2017-01-13,67.52151489257812,68.66634433674832,67.0542391448053,67.84082365095854,28296000,False
2017-01-17,65.06829833984375,66.36888403840574,64.8580204474224,66.1430328666389,30024600,False
2017-01-18,65.37203216552734,65.59788335240478,64.66332610238793,65.1306017565302,21270100,False
2017-01-19,64.8736343383789,65.94057982483422,64.73345098242494,65.46551433753109,16555600,False
2017-01-20,65.1617660522461,65.28637608482697,64.86582613746661,64.97485694510817,18436800,False
2017-01-23,65.1928939819336,65.41874512453795,64.80349668952563,64.87359129185926,12179200,False
2017-01-24,65.9794921875,66.19755376687841,65.0760874252381,65.35645401064818,15175300,False
2017-01-25,66.99972534179688,67.10875615415952,66.32996124200709,66.85175240713315,17551000,False
2017-01-26,67.56045532226562,67.71621192037865,66.93741704634678,66.93741704634678,15962800,False
2017-01-27,67.70064544677734,67.73958757108919,67.186637926184,67.49037342400167,12535400,False
2017-01-30,66.99972534179688,67.36575990118591,66.44678166717668,67.12433537977341,13661900,False
2017-01-31,65.90939331054688,67.09316458171153,65.48884345961197,66.664825120093,15655100,False
2017-02-01,66.15862274169922,67.05423804289053,65.94835073826361,66.61811481103392,15430900,False
2017-02-02,65.87825775146484,66.12747782357633,65.54338164846553,65.68355902642791,11081400,False
2017-02-03,67.8953628540039,67.99660408662538,66.87514308723131,67.12435730284506,17885200,False
2017-02-06,67.57604217529297,68.10562303364883,67.45143806012753,67.59162140327274,11828400,False
2017-02-07,67.53710174560547,68.06668257068894,67.35019261373311,67.86419421181563,9392800,False
2017-02-08,66.94519805908203,67.21777504163164,66.4857119944602,67.11653386003681,13970900,False
2017-02-09,67.91091918945312,68.0121663385345,66.94521508774851,66.94521508774851,13749100,False
2017-02-10,67.75515747070312,68.12898164352498,67.66948955488424,68.12898164352498,10992500,False
2017-02-13,68.6507568359375,69.11024287593186,68.09002367804236,68.09781328904987,18739100,False
2017-02-14,69.7488784790039,69.8579093039471,68.61962810277758,68.7676010545152,17932100,False
2017-02-15,70.55103302001953,70.76910060125357,69.58532892720496,70.15385186595913,17381800,False
2017-02-16,70.50430297851562,70.901490050396,69.91241717712792,70.40306177819593,17672700,False
2017-02-17,70.2706527709961,70.45756184694964,69.85010289380133,69.95134407208192,15776600,False
2017-02-21,70.87811279296875,70.98714358406352,70.44977329814472,70.48871541284963,14068300,False
2017-02-22,70.91706848144531,71.10398355338661,70.41864017307009,70.49651848217857,11839000,False
2017-02-23,70.9715576171875,71.13510378828813,70.49649238324817,71.0104997281918,11067000,False
2017-02-24,70.3485336303711,70.51207982052841,69.88125795253127,70.23171322547799,15062300,False
2017-02-27,70.42642211914062,70.66006296276359,70.10711336230482,70.34075420592777,12361000,False
2017-02-28,70.57440948486328,70.73016611798145,69.7722455932741,69.97473396971547,15183500,False
2017-03-01,72.89521026611328,73.19115616660841,72.124204885569,72.26438822218927,24451400,False
2017-03-02,71.75816345214844,73.14441745904568,71.6724955356113,73.10548127808661,16862500,False
2017-03-03,72.27217102050781,72.51359554457956,71.75816352079333,71.75816352079333,12817500,False
2017-03-06,71.58682250976562,71.89834164387287,70.94821095862576,71.8438262410341,15059200,False
2017-03-07,71.18962860107422,71.7192033095411,71.0338660911732,71.36874806029515,11156800,False
2017-03-08,71.03388214111328,72.3111053022263,70.9482142267443,72.17871159519552,17378400,False
2017-03-09,71.31423950195312,71.75815229968389,70.98714711241104,71.3376023952443,13726200,False
2017-03-10,71.08838653564453,71.64911972766873,70.5042904509081,71.61017761199325,13729900,False
2017-03-13,71.15069580078125,71.47778820178685,70.81581378782799,71.11175368277597,10004300,False
2017-03-14,71.26750946044922,71.37654025045373,70.69119706558836,70.88589575370104,10237700,False
2017-03-15,71.43885803222656,72.0774696057711,70.97157634380524,71.49337343697792,16601400,False
2017-03-16,71.3687515258789,72.27993997155042,71.3142361301994,71.6724810077694,14492000,False
2017-03-17,70.62113189697266,71.68029358819862,70.59776899729971,71.51674734875357,21734700,False
